#CASE,DOF_ALFAIN_BC_,DOF_PITCH_BC_,DOF_RE2IS_BC_,DOF_MA2IS_BC_,DOF_ARATIO_BC_,DOF_BETA1_G0_,DOF_BETA2_G0_,DOF_W1_G0_,DOF_W2_G0_,DOF_RTE_G1_,DOF_TMAXU_G1_,DOF_TMAXL_G1_,DOF_TMOVXU_G1_,DOF_TMOVXL_G1_,DOF_TUCP2_G2_,DOF_TUCP3_G2_,DOF_SUCP3_G2_,DOF_TUCP5_G2_,DOF_SUCP5_G2_,DOF_TLCP5_G2_,DOF_SLCP5_G2_,OF_alfa_ex_FL_OP_01,OF_Cpt_FL_OP_01,OF_CSI_FL_OP_01,OF_phi_FL_OP_01,OF_psi_FL_OP_01,OF_Zwc_FL_OP_01,OF_DFss_mis_LO_OP_01,OF_Ds_cp_LO_OP_01,OF_Tmax_GM_OP_01,OF_X_Tmax_GM_OP_01,OF_Wedge_TE_GM_OP_01,OF_UGT_GM_OP_01,OF_Area_GM_OP_01
214758,28.99,0.05226408631,77470.0,0.48356,0.9946594,27.120363,-65.229619,0.549707,0.6734619,0.001019763,0.01499097,0.003847961,0.04349976,0.1147644,0.4582959,0.6617407,0.1066748,0.3164673,0.6214905,0.4468994,0.5254211,-61.474,0.0587,0.05375,0.7777872937,1.861914189,0.5216015,1.0868,1.3351,0.0156794451,0.28294,5.815969946,17.3068676,0.00121469575
214761,29.928,0.07548489274,131390.0,0.62418,1.346222,16.80786,-57.260869,0.724707,0.9547119,0.001629138,0.02230347,0.01751984,0.1638123,0.0819519,0.3270459,0.9586157,0.0879248,0.7070923,0.738678,0.4281494,0.6426086,-62.846,0.16481,0.14479,0.7278220987,1.837979381,1.084993912,1.5773,1.3689,0.0366084874,0.310960054,40.69569111,19.7948189,0.00303131761
214764,27.272,0.0878938486,128700.0,0.58512,1.128253,31.026613,-64.338989,0.337207,0.8453369,0.001080701,0.01864722,0.0128714,0.005218506,-0.09851685,0.4176709,0.8933032,0.1722998,0.5899048,0.6644592,0.3875244,0.6230774,-61.327,0.05715,0.05029,0.7615782146,1.785217243,0.998048156,1.3037,2.158,0.0278703701,0.234374985,17.95226141,24.2196064,0.00223164959
214767,21.373,0.09687721769,229990.0,0.53629,1.253058,23.721923,-55.897584,0.146582,0.3492432,0.001918591,0.0270769,0.01717804,0.02572632,0.1106628,0.3872021,0.8116626,0.08651855,0.3184204,0.6927795,0.4179932,0.6045227,-61.023,0.05328,0.04781,0.7070112292,1.553380803,1.210206674,1.6985,1.8685,0.0385787748,0.260414928,18.05970093,13.0432329,0.00304767187
214768,26.061,0.08688551828,105060.0,0.52067,1.26712,14.65942,-57.678834,0.221582,0.6304932,0.001390466,0.0262644,0.01116241,0.1241638,0.1872253,0.3184521,0.6810376,0.1427686,0.2715454,0.669342,0.3867432,0.6904602,-64.083,0.05697,0.05145,0.6374244448,1.623466363,1.072874946,1.5245,1.9058,0.0313835628,0.35501498,15.71674252,9.69976997,0.00249976479
214769,21.842,0.08736984134,172230.0,0.46598,1.006964,4.81567,-68.694454,0.484082,0.9898682,0.001573279,0.01204565,0.007060852,0.04213257,0.03956909,0.4153271,0.9126001,0.09589355,0.3731079,0.6263733,0.4586182,0.624054,-61.761,0.03961,0.03644,0.6844037892,1.54864822,0.8340883218,1.1405,1.3081,0.0173117239,0.242935032,5.67565083,23.3744488,0.00145994802
214771,24.03,0.07443856623,224520.0,0.6066,1.021027,13.25317,-62.788204,0.509082,0.4586182,0.0008014038,0.02423315,0.01307648,-0.1219299,-0.08074341,0.2840771,0.8769751,0.1821436,0.4512329,0.6498108,0.3523682,0.6318665,-61.832,0.04427,0.03854,0.7034131575,1.627242267,0.7033964278,1.4319,1.007,0.0334368572,0.16273497,15.86233999,16.2402325,0.00239770184
214772,25.28,0.1185981745,197060.0,0.4191,0.9647766,9.50317,-74.6632,0.609082,0.08361816,0.001613904,0.02748315,0.006513977,0.009320068,0.1380066,0.3090771,0.6394751,0.1071436,0.3887329,0.5560608,0.3773682,0.6006165,-64.576,0.03803,0.03553,0.6129518285,1.578958553,1.009953722,1.3085,2.2999,0.0281472262,0.269335032,9.8790704,32.8353691,0.00240133214
214776,28.014,0.1016318092,233950.0,0.40739,1.355011,36.300053,-62.264774,0.002832031,0.6851807,0.001766248,0.009811279,0.008017883,-0.009820557,0.03683472,0.4450146,0.6424438,0.08183105,0.2988892,0.6048889,0.3601807,0.5791321,-63.894,0.04617,0.04332,0.6628266351,1.705277896,1.465251529,1.4824,1.1694,0.0149757266,0.238639995,2.37743044,16.3013763,0.00128568138
214778,28.483,0.05637334093,231950.0,0.52457,1.207355,26.143803,-67.436644,0.790332,0.3258057,0.0008521851,0.01184253,0.003369446,-0.1465393,0.140741,0.3168896,0.8265063,0.08370605,0.6504517,0.6634827,0.5070557,0.7002258,-64.384,0.04431,0.03991,0.648048431,1.703225331,0.654998259,1.18,2.3804,0.0133410264,0.201334983,9.72218883,23.3398991,0.00115400145
214780,23.795,0.1246162887,106860.0,0.5402,1.193292,-4.7937,-69.592894,0.465332,0.6695557,0.00129906,0.01590503,0.01376007,-0.04810181,0.06417847,0.3981396,0.6483813,0.1474561,0.6973267,0.7025452,0.4883057,0.5986633,-63.428,0.06691,0.06004,0.6416650709,1.565882262,1.406719795,1.3543,0.7722,0.0259286556,0.287535131,18.65940139,30.6304569,0.00244205282
214781,24.44,0.06931322229,94600.0,0.68961,1.266241,7.17896,-58.477662,0.7887695,0.1090088,0.001184802,0.01920581,0.002583313,0.1248474,-0.06091919,0.4454053,0.714436,0.1622217,0.2842407,0.7430725,0.4761963,0.7212219,-62.734,0.05781,0.04853,0.673026079,1.611729787,0.8304056314,1.1819,1.3724,0.0181459393,0.35501495,9.803321396,13.2686186,0.00146750605
214785,21.158,0.1061040467,199040.0,0.4318,1.231085,8.27271,-66.149532,0.5262695,0.3746338,0.00100199,0.01961206,0.014888,-0.09937134,-0.1210754,0.3485303,0.6728735,0.1865967,0.5889282,0.6532288,0.5230713,0.6470032,-61.405,0.04444,0.04137,0.6908561739,1.534766003,1.347627925,1.5868,1.6162,0.0296832696,0.201334968,19.35634427,27.0625401,0.00241358369
214786,29.596,0.0633430452,121080.0,0.63492,1.160773,5.46021,-57.930782,0.5512695,0.4683838,0.001205115,0.02854956,0.003403625,0.06469116,0.04298706,0.4047803,0.6847485,0.1678467,0.2920532,0.5985413,0.3918213,0.5766907,-64.116,0.06874,0.05929,0.6698388202,1.760919117,0.6879679235,1.3672,1.0794,0.0264951605,0.310960203,9.441555905,4.3656826,0.0019563688
214787,29.049,0.05814339051,196650.0,0.60758,1.234601,2.10083,-59.9229717,0.3825195,0.3355713,0.001723083,0.009658936,0.01010284,0.07836304,0.02384644,0.4688428,0.6580298,0.1894092,0.381897,0.7489319,0.4027588,0.5473938,-62.699,0.11062,0.09711,0.7236130996,1.803829323,0.7330048506,1.1058,0.2076,0.0163039844,0.301499903,6.48095321,11.2458067,0.00134164421
214789,20.612,0.1081902472,119890.0,0.40446,1.079913,4.91333,-68.704222,0.3075195,0.4918213,0.001438708,0.01372144,0.01721222,-0.1075745,0.1660339,0.3250928,0.6699048,0.1631592,0.741272,0.5067444,0.4840088,0.7270813,-61.367,0.0421,0.03952,0.6870469724,1.516816433,1.154641081,1.3573,0.9446,0.0266185682,0.28294003,20.01877972,25.8258324,0.00244605797
214790,21.08,0.05734029704,126670.0,0.52164,1.05882,-3.99292,-64.813602,0.4950195,0.5074463,0.001174646,0.008440186,0.01201691,0.01820679,0.1058777,0.4344678,0.8539673,0.1650342,0.3428345,0.6981506,0.4371338,0.6138,-62.719,0.06246,0.05642,0.6436766692,1.496232101,0.5560843648,1.058,0.6613,0.0180715993,0.278375059,7.93325877,12.9898272,0.00149176666
214791,22.018,0.07819547689,241470.0,0.69352,1.213507,15.694578,-66.844852,0.2200195,0.9136963,0.001702771,0.004377686,0.01037628,-0.1458557,-0.01443481,0.4407178,0.9370923,0.1012842,0.6709595,0.7372131,0.4058838,0.7309875,-63.393,0.05313,0.04448,0.6281592829,1.508044818,0.8328707552,1.1223,1.0055,0.0131537225,0.209414989,5.61489785,21.2234039,0.00119440781
214792,23.893,0.07276618556,205690.0,0.66227,1.129132,10.06958,-58.532352,0.1700195,0.2261963,0.001946521,0.01250269,0.009282532,0.1822693,0.09494019,0.4282178,0.7233423,0.1987842,0.3897095,0.5965881,0.5183838,0.6528625,-61.484,0.06002,0.05107,0.7155368007,1.633955369,0.7768096772,1.2138,0.7484,0.0184192285,0.406814992,8.7710495,9.25146675,0.00156251446
214793,25.104,0.06101167041,229540.0,0.47281,1.380499,-3.56323,-60.286257,0.6856445,0.003540039,0.001961755,0.0130105,0.01632355,0.0387146,-0.1060364,0.4774365,0.9326392,0.1383154,0.5674438,0.6639709,0.356665,0.5952454,-64.897,0.08002,0.07369,0.6002541119,1.56246135,0.8261395073,1.4543,1.0348,0.0257251821,0.201334983,11.66097427,12.1619949,0.00200734194
214796,23.541,0.09673168246,224440.0,0.76969,1.085187,-3.87573,-56.880007,0.2606445,0.09729004,0.00159613,0.023573,0.007026672,-0.1034729,-0.1388489,0.4586865,0.7782642,0.1495654,0.3330688,0.7342834,0.512915,0.6655579,-60.952,0.04266,0.03429,0.7326945052,1.638416527,0.9453894597,1.4718,0.9277,0.0265719332,0.17021504,11.52781963,10.7336283,0.00215300638
214798,29.323,0.0895374148,144070.0,0.715,1.331281,7.53052,-67.739377,0.4481445,0.269165,0.001494568,0.01260425,0.01112823,-0.01050415,0.008807373,0.3743115,0.8317017,0.1026904,0.3096313,0.6913147,0.44104,0.5210266,-64.748,0.0709,0.05892,0.6416797508,1.720865327,1.11604308,1.481,0.8828,0.0209201984,0.22175999,6.56326223,23.7949371,0.00164485245
214799,28.698,0.08884130809,179610.0,0.55875,1.190656,14.40552,-56.801877,0.09814453,0.456665,0.001413318,0.02072925,0.007846985,0.01137085,0.1181824,0.4118115,0.6179517,0.1401904,0.3408813,0.6131897,0.40354,0.5054016,-61.37,0.04491,0.0399,0.7785686243,1.852437097,1.130050409,1.3443,0.9674,0.0236177705,0.28294003,8.70654166,9.02975559,0.00184730103
214801,21.119,0.09835225986,246640.0,0.81266,1.032452,-3.48511,-60.419067,0.1168945,0.02697754,0.001464099,0.02215112,0.01536652,-0.06792603,-0.01033325,0.322749,0.6506079,0.1411279,0.4541626,0.7440491,0.3769775,0.636261,-64.827,0.0442,0.03472,0.5742304055,1.443591751,0.7628296124,1.3545,2.0354,0.0318143889,0.230139971,17.87889243,12.4939079,0.00274662348
214809,23.776,0.1109495681,174670.0,0.41422,1.039484,21.046138,-73.52845,0.2043945,0.3238525,0.001362537,0.008744873,0.01728058,-0.01870728,-0.103302,0.382124,0.6684204,0.1242529,0.5088501,0.5760803,0.4613525,0.5776672,-62.997,0.0351,0.03284,0.6571147554,1.57898681,1.095395992,1.2905,1.8078,0.0220925119,0.193374962,8.46111655,32.6569519,0.00181657344
214810,25.035,0.07770190692,90150.0,0.5358,1.045197,4.21997,-69.320433,0.4895508,0.8834229,0.001752283,0.005926514,0.01237579,0.0602478,0.1636414,0.41396,0.6717603,0.1494482,0.4087524,0.5719299,0.3619385,0.5613098,-61.258,0.07848,0.07063,0.737293796,1.688708441,0.7962739123,1.1244,1.196,0.0157437511,0.32537505,4.227939366,24.1403427,0.00130981777
214811,22.535,0.104332496,143240.0,0.6608,1.157697,31.71997,-76.07043,0.2895508,0.6334229,0.0007772827,0.01242651,0.01675079,-0.0272522,0.07614136,0.36396,0.7667603,0.1194482,0.2837524,0.6344299,0.5119385,0.6238098,-64.034,0.04727,0.04017,0.61032692,1.506485186,1.038325673,1.3441,2.087,0.0252054725,0.251614958,12.63716268,34.9791832,0.00206687278
214813,25.504,0.1049326012,128100.0,0.46549,1.277228,21.56372,-60.023563,0.1270508,0.2740479,0.00140697,0.02339526,0.002805481,0.05477905,0.1362976,0.392085,0.7608228,0.1663232,0.4009399,0.5133362,0.5150635,0.5417786,-62.855,0.04192,0.03857,0.6787339923,1.647595349,1.382542512,1.5323,1.7779,0.0226417873,0.301500082,8.078982269,15.051796,0.00178737205
214817,23.707,0.08628623292,239540.0,0.87565,1.027618,6.32935,-63.343873,0.1083008,0.1412354,0.001843689,0.009785889,0.0051297,0.002825928,-0.01409302,0.3061475,0.674729,0.09976074,0.4282837,0.5856018,0.429126,0.5202942,-62.078,0.05121,0.03888,0.6907012528,1.606594606,0.7158614486,1.1644,1.1331,0.0126212854,0.238640085,2.728898139,15.5656452,0.00111082557
214819,23.082,0.09021246031,69240.0,0.7194,0.9994934,28.20435,-60.156373,0.05830078,0.2037354,0.001437439,0.02116089,0.01934845,0.1559509,0.007781982,0.2936475,0.698479,0.1672607,0.2720337,0.6324768,0.491626,0.6609192,-62.395,0.05363,0.04433,0.6728333189,1.573475862,0.7675650049,1.5838,2.0788,0.0334653892,0.349999994,17.42686841,12.9483747,0.00268303091
214820,28.551,0.07910697546,164950.0,0.46158,1.358087,4.2981,-63.046993,0.3458008,0.2818604,0.001823376,0.01344214,0.005403137,-0.06826782,0.08981323,0.3655225,0.7044165,0.1091357,0.4360962,0.6988831,0.538501,0.6804504,-64.607,0.05974,0.05513,0.6399793021,1.696436718,1.11422354,1.3571,0.8107,0.0160027761,0.238639951,7.19790959,17.1958542,0.00142913335
214821,28.239,0.06093106868,69840.0,0.44596,1.006525,10.2356,-63.640743,0.07080078,0.0006103516,0.0008890015,0.006129639,0.005950012,0.1614197,0.1445007,0.3842725,0.9537915,0.1428857,0.6392212,0.6441956,0.394751,0.6257629,-64.553,0.06397,0.05936,0.6391931762,1.686585506,0.5640462783,1.0712,0.6152,0.0110266963,0.345014989,6.73362566,9.37341309,0.00101118651
214822,23.239,0.09599283563,159830.0,0.69596,1.231525,25.2356,-70.14074,0.4708008,0.5006104,0.001539001,0.01912964,0.01470001,-0.01358032,-0.03049927,0.2842725,0.7637915,0.08288574,0.3892212,0.5191956,0.494751,0.5007629,-62.461,0.05667,0.04743,0.6718681373,1.577009092,1.081609227,1.3,0.6368,0.0294551328,0.209415019,10.44151497,30.2060013,0.0021526441
214824,21.364,0.1265006176,171130.0,0.47721,1.03465,25.8606,-72.828243,0.2208008,0.4381104,0.001945251,0.02075464,0.007043762,-0.07920532,-0.09612427,0.3967725,0.6925415,0.1953857,0.6079712,0.7223206,0.507251,0.7038879,-64.505,0.06436,0.0591,0.5862202636,1.458624822,1.120981622,1.3681,2.2557,0.0239829607,0.238639995,16.18983128,37.2140999,0.00240774546
214827,23.121,0.1001304642,108480.0,0.58854,1.254376,20.58716,-68.339968,0.4989258,0.4263916,0.001005798,0.01740308,0.01996368,0.1217712,-0.1494446,0.3678662,0.7207446,0.1827295,0.6528931,0.721344,0.4080322,0.681427,-61.955,0.13284,0.11787,0.6895606073,1.588842578,1.242796751,1.3315,1.8597,0.0291013252,0.315734863,28.11012073,33.0200043,0.00257704803
214828,24.996,0.08992341381,167740.0,0.68229,1.395001,34.96216,-58.277468,0.04892578,0.3638916,0.0009245483,0.01577808,0.01668243,0.1436462,0.09118042,0.4053662,0.8869946,0.1302295,0.7466431,0.580719,0.4455322,0.665802,-64.156,0.06911,0.05833,0.6256533947,1.583387589,1.180192007,1.4745,0.9166,0.0292415209,0.335135072,24.4972897,16.3231068,0.00247829617
214830,23.668,0.09455249081,186970.0,0.62369,1.166486,17.69653,-68.285278,0.2676758,0.3092041,0.00146283,0.0111062,0.01326447,0.1955994,0.1814148,0.3038037,0.7177759,0.144292,0.5474243,0.6178284,0.3970947,0.6950989,-64.139,0.0461,0.03984,0.615502809,1.539553883,0.9750436494,1.3359,1.8249,0.0210145917,0.401500076,14.41078663,27.3482647,0.00185648282
214832,21.949,0.05399032138,103750.0,0.88151,1.103204,17.85278,-57.488408,0.005175781,0.0435791,0.001930017,0.01151245,0.005334778,-0.1270569,0.07750854,0.4006787,0.6762134,0.172417,0.3208618,0.5279846,0.4002197,0.6755676,-61.528,0.10867,0.08339,0.6939971849,1.559349488,0.4902385516,0.969,-0.162,0.0137769245,0.17399995,1.748999658,6.10125065,0.00108747941
214833,28.18,0.05333970344,201520.0,0.44108,1.172638,15.25513,-64.17004,0.1786133,0.7955322,0.0007442749,0.00658667,0.01979279,-0.05801392,0.04127808,0.4416943,0.8120337,0.1501514,0.5640259,0.5890198,0.4756104,0.5979309,-63.376,0.07282,0.06773,0.6853444263,1.734341009,0.6401151366,1.22,0.572,0.0232709218,0.247259945,12.78177786,10.7291813,0.00180156296
214834,23.492,0.1238865027,201740.0,0.7067,1.046075,14.317625,-73.32629,0.6036133,0.01428223,0.0012724,0.02527417,0.009402161,-0.1127014,0.008465576,0.4104443,0.8476587,0.1614014,0.6109009,0.6280823,0.5318604,0.7151184,-61.659,0.11628,0.09779,0.7045351349,1.612447265,1.150131271,1.3765,1.8939,0.0311061591,0.193374977,19.91282412,37.1960602,0.0027948122
214836,23.024,0.07908811686,196340.0,0.71451,1.067169,23.2238753,-60.02942,0.1911133,0.9986572,0.001658337,0.02080542,0.006394348,0.02401733,-0.08450317,0.3510693,0.6517212,0.1595264,0.4624634,0.577301,0.3849854,0.5627747,-62.548,0.04924,0.04078,0.6666895854,1.566645155,0.7296909755,1.1324,1.0445,0.0222095475,0.278375,9.668763281,11.7864399,0.00180409511
214837,24.899,0.07962018485,145160.0,0.55826,0.9827942,17.598875,-67.46692,0.5411133,0.8111572,0.001577087,0.01268042,0.003113098,0.002142334,0.06862183,0.3885693,0.8654712,0.09202637,0.4312134,0.749176,0.3724854,0.5783997,-60.671,0.04581,0.04071,0.7600492402,1.705573975,0.7544095661,1.2179,2.1345,0.0141671384,0.23437497,6.647833466,26.4366322,0.00123378215
214838,28.336,0.1014045484,113050.0,0.63639,1.053107,22.286375,-74.24817,0.7661133,0.1549072,0.001617712,0.02974292,0.01022247,0.05682983,0.1233093,0.2823193,0.7823462,0.08077637,0.3218384,0.5694885,0.4912354,0.5705872,-64.481,0.06629,0.05712,0.642879959,1.693352825,0.9191348878,1.3047,2.3622,0.0345754586,0.269335032,13.31073713,31.6897221,0.00282409671
214840,28.727,0.1223998612,215130.0,0.49967,0.9863098,17.36451,-70.64661,0.3723633,0.3658447,0.001465369,0.02710229,0.01746857,0.1197205,-0.02161255,0.4213818,0.8803149,0.1379639,0.6148071,0.5831604,0.5209229,0.6858215,-63.612,0.08269,0.07545,0.6814541729,1.747005504,1.112912256,1.3868,2.0142,0.0399002582,0.306215018,28.5919981,34.0720825,0.00364285777
214841,21.852,0.06676473421,108540.0,0.40592,0.9581848,27.989505,-66.45911,0.1223633,0.1783447,0.001059119,0.01247729,0.01418732,-0.1209045,0.08776245,0.4088818,0.7615649,0.08546387,0.6460571,0.5362854,0.3834229,0.7326965,-64.269,0.0496,0.04657,0.5973900755,1.479136242,0.5558158072,1.1383,1.1858,0.0229526386,0.234375,13.61565924,14.8059845,0.00197624182
214843,28.102,0.1254779208,82480.0,0.59342,1.014435,29.239505,-71.33411,0.2223633,0.3033447,0.001871619,0.01572729,0.003249817,0.01034546,-0.04348755,0.3838818,0.9040649,0.1904639,0.7085571,0.6300354,0.3584229,0.5139465,-60.534,0.09244,0.08144,0.8090950668,1.864105655,1.260095309,1.3858,2.0485,0.0173481908,0.264860004,10.14537371,37.594696,0.00169084466
214845,23.258,0.1166348878,87640.0,0.81998,0.9933411,10.02076,-67.22473,0.2098633,0.4752197,0.001120056,0.02507104,0.01664825,-0.04981079,0.1697937,0.2932568,0.7437524,0.1810889,0.3257446,0.6417542,0.4552979,0.5412903,-62.75,0.05919,0.04646,0.6614541155,1.568585052,0.9321482045,1.4292,2.1776,0.0351667628,0.251615167,15.4950037,21.8798199,0.00291226362
214846,27.008,0.0848324607,114660.0,0.75748,1.049591,8.77076,-60.59973,0.1098633,0.1002197,0.001932556,0.02832104,0.01008575,-0.09356079,-0.1364563,0.3182568,0.8862524,0.1060889,0.2632446,0.5480042,0.4802979,0.6975403,-63.117,0.06553,0.05326,0.6835939678,1.69685752,0.7613504651,1.3544,0.6901,0.0344958343,0.144559979,8.32808781,8.6986351,0.00250968523
214848,22.633,0.1029106341,218140.0,0.66373,1.021466,26.895755,-73.91223,0.3598633,0.4127197,0.0008763062,0.01369604,0.004617004,0.1908142,0.1916687,0.3057568,0.6250024,0.1135889,0.4819946,0.5636292,0.4177979,0.6506653,-63.721,0.0439,0.03723,0.6217826976,1.518486862,0.8835444997,1.393,2.3144,0.0153243411,0.406815112,9.42095423,35.5892563,0.00138124696
214849,21.969,0.06960900305,158530.0,0.87662,0.9669739,12.637935,-64.416135,0.1442383,0.7525635,0.001836072,0.01095386,0.01835724,0.09100952,0.1930359,0.4440381,0.7244556,0.1806201,0.3823853,0.7071838,0.5201416,0.5852356,-63.712,0.07292,0.05563,0.6168968378,1.497708657,0.5004970225,1.132,0.4544,0.0255288947,0.360059917,14.60094139,11.1051149,0.00222994131
214853,22.125,0.09396917105,148330.0,0.69694,1.086505,9.66919,-67.275515,0.7067383,0.1744385,0.001206384,0.02029761,0.009880676,-0.01289673,0.1000671,0.3034131,0.8491431,0.1112451,0.6401978,0.6954651,0.5107666,0.6203918,-63.142,0.09008,0.07577,0.6377031711,1.518537185,0.8748215021,1.3405,2.2491,0.0271691903,0.269334972,22.34819696,27.2909966,0.00239571836
214859,29.078,0.1110025702,183610.0,0.4899,1.104083,3.18482,-66.877075,0.2879883,0.916626,0.001094666,0.01806323,0.01767365,0.0499939,-0.08313599,0.3987256,0.8461743,0.1984326,0.6519165,0.709137,0.4810791,0.5793762,-64.621,0.04835,0.04414,0.6443719487,1.716657648,1.156818413,1.3187,1.9412,0.030542627,0.27383998,22.89964293,24.9073486,0.00275922986
214861,29.386,0.097456986,184540.0,0.40861,1.164069,25.113529,-64.4234623,0.1665039,0.8536377,0.001996667,0.01967554,0.01469147,0.03649292,0.04589233,0.4201123,0.8196411,0.1973193,0.4578247,0.650177,0.4594971,0.6434631,-64.527,0.04542,0.04259,0.6510673021,1.733296009,1.115631057,1.3056,0.9839,0.0303503852,0.292160094,15.48609114,19.4120827,0.00254934211
214864,29.23,0.06611746454,83590.0,0.49454,1.297662,20.582279,-65.689082,0.5540039,0.4317627,0.001732605,0.02089429,0.0193399,-0.07835083,0.08417358,0.4107373,0.8849536,0.1129443,0.3250122,0.5134583,0.4501221,0.5536194,-62.502,0.1447,0.13303,0.734442272,1.821941454,0.9294148452,2.1269,2.9071,0.0346379392,0.193374932,12.65977287,20.8819294,0.00243774778
214865,28.605,0.07400681385,240590.0,0.77579,1.213287,32.457279,-60.7515823,0.1040039,0.3692627,0.001813855,0.01276929,0.01605865,-0.1002258,-0.1127014,0.3732373,0.6712036,0.1954443,0.2937622,0.6853333,0.4876221,0.5379944,-61.754,0.05956,0.04789,0.759837278,1.828725512,0.8596906253,1.3258,0.597,0.0244607423,0.17399998,7.55781102,15.2115574,0.00175816636
214866,22.042,0.1197654943,80660.0,0.72892,1.1711,14.644779,-68.220332,0.1790039,0.4630127,0.00136698,0.01033179,0.01113678,0.06383667,0.02948608,0.4294873,0.6593286,0.1616943,0.5906372,0.5681458,0.4188721,0.7489319,-61.489,0.07055,0.05822,0.6963551746,1.563879419,1.279292523,1.3611,1.4121,0.0183428675,0.315735042,10.77907944,29.7908287,0.00166916603
214867,29.933,0.07046614757,209660.0,0.4672,0.9847717,29.7228991,-70.759402,0.3852539,0.2989502,0.001194324,0.01378491,0.01264069,-0.130304,-0.02793579,0.4372998,0.8404224,0.08950684,0.4695435,0.6482239,0.5423096,0.5711975,-63.939,0.04138,0.03806,0.6807428057,1.78393274,0.6397912431,1.1915,2.0303,0.0232855044,0.17781502,11.32194901,24.930687,0.00186279183
214868,22.902,0.0773415326,135460.0,0.52189,1.188678,17.066649,-58.900022,0.5227539,0.0645752,0.001092761,0.02881616,0.01400787,-0.04827271,-0.09902954,0.3466748,0.7038599,0.1626318,0.383606,0.6833801,0.4141846,0.7391663,-61.621,0.06423,0.05802,0.6999737825,1.591418592,0.9167806936,1.7537,2.0727,0.0362574458,0.22175999,21.74597357,13.8136778,0.00273831282
214871,21.378,0.09676132921,117040.0,0.44181,1.116608,-3.98804,-69.239867,0.5571289,0.8809814,0.0009861206,0.00962085,0.01298248,-0.003155518,-0.04297485,0.3771436,0.9309692,0.08435059,0.6121216,0.6628723,0.5040283,0.6737366,-62.584,0.04115,0.03817,0.6508616347,1.509563267,1.038420537,1.2309,1.7293,0.0205295086,0.213499993,12.87212467,25.3852634,0.00181396503
214873,28.253,0.07734894222,224270.0,0.47306,1.088483,20.386959,-63.427367,0.7071289,0.5684814,0.001879871,0.01774585,0.01845123,0.1062195,0.1101501,0.3646436,0.6222192,0.1368506,0.6433716,0.7097473,0.3915283,0.7206116,-60.175,0.07479,0.06883,0.8285372995,1.890490117,0.9139869615,1.3019,2.1925,0.030874962,0.360059977,28.8440933,25.6363049,0.00252522132
